11522,4,0,1,1,2,0,4,2,4,3,0,1,2,1,2,3,9,1,5,1,1,3,5,0,3
11523,1,0,1,6,1,1,1,2,0,5,7,0,0,3,4,1,1,4,2,0,1,1,0,1,0
11524,0,0,3,4,4,0,1,2,1,0,0,2,4,1,1,1,0,3,3,1,1,0,4,2,3
11525,1,0,3,2,3,1,2,0,1,4,5,2,0,1,1,0,1,3,5,3,2,0,5,1,0
11526,3,1,2,0,0,0,1,2,1,0,0,0,1,3,2,0,6,1,2,0,2,2,1,0,1
11527,0,0,2,0,0,2,3,1,1,2,0,0,1,0,1,2,0,0,3,0,0,1,0,0,0
11528,0,2,1,1,0,1,5,1,0,1,0,3,2,1,1,0,0,0,1,1,1,1,1,0,0
11529,2,1,1,1,0,1,1,0,2,0,0,3,0,0,0,0,1,1,0,0,0,0,2,1,1
11530,0,1,1,6,1,1,6,5,3,3,5,0,1,4,1,4,2,2,6,1,7,2,4,1,2
11531,4,0,1,0,1,2,2,4,1,9,1,0,2,3,3,1,10,2,0,1,0,3,2,0,2
11532,0,5,0,0,1,6,5,0,2,3,2,2,0,0,1,1,0,0,0,1,0,0,0,1,0
11533,1,1,2,1,0,0,3,3,0,2,0,1,0,0,2,0,1,1,0,0,0,2,1,0,6
11534,1,1,1,0,1,0,1,0,0,2,0,3,1,1,2,1,2,1,4,0,4,1,2,6,0
11535,2,4,3,3,0,0,0,2,0,3,0,1,0,0,4,2,1,0,1,0,0,1,2,0,2
11536,1,2,3,0,1,1,4,0,2,1,1,0,0,1,1,1,3,0,3,1,0,2,1,3,8
11537,2,4,2,0,1,2,2,5,1,1,0,0,1,1,3,0,3,4,2,4,3,0,1,0,0
11538,3,0,2,0,5,5,4,2,6,3,0,1,4,5,3,7,12,4,2,1,6,3,3,3,1
11539,3,1,3,1,2,4,1,0,2,1,4,1,3,2,0,1,1,3,2,4,4,0,2,4,4
11540,3,3,4,1,4,3,1,3,1,7,2,1,3,4,0,2,2,1,3,3,2,3,4,3,3
11541,3,0,4,3,3,2,2,1,1,0,4,1,1,1,0,2,2,1,5,0,2,1,4,0,1
11542,2,8,4,0,1,1,1,0,0,0,1,0,1,0,4,0,0,1,1,1,1,1,0,0,1
11543,6,1,5,2,1,2,3,2,6,1,1,1,0,3,3,6,5,6,5,0,0,2,5,0,6
11544,1,2,1,1,2,0,1,3,0,0,0,1,2,1,3,0,3,1,0,1,0,1,0,3,2
11545,3,3,1,1,1,1,3,4,0,0,1,4,1,0,1,1,1,2,0,0,0,1,0,0,3
11546,2,2,1,0,1,1,1,1,2,3,2,2,2,3,2,2,0,1,1,1,4,0,2,0,1
11547,3,1,1,1,0,0,2,3,1,2,3,2,1,0,0,1,2,0,1,1,2,1,1,1,0
11548,2,4,1,0,1,1,1,2,6,2,3,1,1,5,2,2,1,2,2,2,1,0,1,3,0
11549,1,1,1,0,3,4,5,2,1,4,2,1,0,3,1,2,3,2,1,0,3,2,2,2,4
11550,1,0,1,1,4,1,0,0,4,2,2,1,1,1,0,3,4,1,2,0,3,0,9,4,2
11551,0,1,3,1,1,3,3,1,1,0,2,1,0,0,4,0,2,1,0,0,1,1,0,0,0
11552,3,2,3,0,0,1,1,4,1,3,2,7,1,0,2,1,2,4,1,1,0,3,3,1,1
11553,2,3,1,1,0,1,1,0,0,0,0,6,0,0,0,0,2,1,1,4,0,0,0,0,3
11554,0,0,1,1,1,2,1,0,2,2,0,1,1,1,1,2,0,1,1,3,2,0,0,2,1
11555,4,0,1,0,0,2,3,1,2,1,1,2,5,3,2,0,1,5,1,0,5,0,3,0,0
11556,1,1,2,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,2,2
11557,2,0,0,2,2,1,1,1,0,0,1,0,0,1,1,0,2,1,2,1,0,0,2,0,2
11558,0,1,0,2,1,4,4,0,0,2,0,0,1,1,2,2,1,0,0,2,1,0,1,0,6
11559,1,1,3,0,3,0,1,1,3,1,0,1,3,2,5,1,1,3,1,2,3,2,1,2,3
11560,4,2,0,0,4,3,1,3,1,3,1,0,2,2,1,0,3,0,1,1,1,0,1,1,0
11561,0,1,1,7,0,0,0,2,0,0,3,3,0,3,3,0,0,1,1,1,1,1,0,1,0
11562,1,1,2,0,1,2,0,0,1,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0,1
11563,1,1,4,0,1,1,5,4,4,1,3,0,1,2,2,2,1,1,2,0,1,2,2,2,2
11564,4,0,3,1,3,0,3,1,0,2,1,0,3,3,1,3,2,4,3,2,0,0,1,2,1
11565,1,4,2,0,0,0,3,0,0,0,1,3,0,1,0,0,0,3,0,1,0,0,1,1,1
11566,1,0,0,1,1,1,3,0,0,0,2,3,0,0,2,0,2,0,1,1,0,2,3,1,0
11567,0,5,1,6,1,0,1,1,0,3,4,0,3,0,0,0,0,0,1,2,0,0,2,1,1
11568,2,1,3,0,3,1,7,1,12,3,0,0,5,2,3,0,7,1,1,0,4,4,3,3,3
11569,0,0,2,2,0,2,0,0,2,0,0,2,3,2,1,0,0,1,3,1,6,3,0,1,1
11570,0,0,2,2,1,0,1,0,1,2,1,1,1,5,2,2,1,2,2,1,2,0,0,0,0
11571,1,1,0,2,1,0,1,2,0,0,3,3,2,2,0,1,0,0,1,1,2,2,0,2,0
11572,1,1,1,5,3,1,4,1,9,3,3,0,1,2,2,4,5,3,3,0,6,1,2,1,1
11573,2,1,2,2,0,0,0,1,0,1,3,2,2,4,3,2,1,2,0,0,2,0,0,0,1
11574,0,2,4,0,3,2,2,2,0,1,0,2,0,1,2,0,0,0,1,0,2,1,2,1,0
11575,1,2,1,0,0,2,3,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,3
11576,2,0,3,0,2,1,5,4,0,0,2,1,1,3,5,3,4,5,2,1,3,2,3,0,2
11577,6,2,1,1,1,0,2,2,3,0,0,0,5,3,0,1,3,4,6,1,5,0,1,2,2
11578,2,1,2,1,2,2,2,2,4,1,2,2,3,2,4,3,3,6,0,1,4,1,3,1,3
11579,2,3,1,0,0,2,3,4,0,0,2,0,1,0,2,1,1,1,0,0,0,2,0,0,2
11580,0,1,1,1,0,1,3,1,1,1,1,0,0,0,1,4,2,0,1,3,1,2,2,2,2
11581,1,3,3,4,0,0,2,2,4,2,1,1,1,2,2,0,2,2,1,1,0,2,1,1,2
11582,5,1,5,2,5,1,1,1,2,3,1,0,0,3,2,3,0,1,2,0,1,4,3,2,0
11583,4,0,1,2,1,1,2,0,8,2,0,0,4,1,4,3,5,1,1,2,5,6,0,1,1
11584,0,0,2,0,0,1,3,3,1,0,1,2,0,1,1,1,2,1,0,1,1,0,1,1,3
11585,1,0,2,0,4,1,2,2,3,0,0,2,2,0,1,3,0,1,1,0,0,1,1,1,0
11586,0,1,3,0,1,2,2,1,1,2,1,2,2,1,2,1,2,1,0,0,0,4,3,2,0
11587,0,1,2,0,0,2,1,2,3,0,0,1,1,1,1,0,0,1,2,3,0,1,0,3,2
11588,3,2,3,1,3,1,5,0,4,0,0,0,2,1,3,2,7,4,2,0,4,3,2,1,3
11589,1,1,2,0,0,0,2,0,1,1,0,4,0,0,0,0,1,0,0,3,0,0,0,3,1
11590,2,0,0,1,3,0,1,2,0,3,0,2,4,3,3,3,4,6,3,0,4,2,1,2,5
11591,0,1,2,2,1,1,1,2,1,2,3,1,1,2,3,1,1,3,3,2,4,2,2,2,1
11592,2,7,5,1,1,2,2,1,3,3,3,2,3,2,5,0,3,4,2,1,3,0,6,3,1
11593,2,1,1,3,0,0,1,1,0,0,2,4,1,1,1,0,0,1,0,2,2,0,2,2,1
11594,1,0,5,0,0,12,11,0,2,0,0,1,3,0,1,3,5,0,4,0,5,2,3,3,1
11595,0,0,2,1,2,2,4,1,1,2,2,2,1,3,2,0,1,1,0,1,1,2,1,0,5
11596,0,0,0,1,1,2,0,0,0,2,0,0,1,5,1,1,1,0,1,3,0,0,2,0,0
11597,0,0,0,1,0,1,2,0,0,0,3,1,0,0,1,0,1,0,0,3,0,0,0,0,0
11598,0,2,0,2,1,0,1,1,0,0,3,3,1,1,0,2,3,2,2,4,1,0,3,1,3
11599,1,2,4,2,1,3,7,0,1,3,0,1,1,1,2,1,3,1,3,1,1,2,0,1,1
11600,3,0,2,1,1,1,2,2,2,1,5,0,0,5,4,3,1,3,2,1,1,3,1,1,1
11601,0,2,0,5,3,1,1,4,1,0,0,5,1,3,3,4,3,2,2,1,5,4,2,0,1
11602,0,5,6,2,1,2,5,2,5,1,1,2,2,1,5,0,3,0,2,3,0,1,1,3,2
11603,1,1,1,2,0,2,1,2,1,0,0,1,1,1,2,1,0,1,1,1,0,2,0,0,1
11604,2,1,6,1,0,3,8,1,6,3,2,1,3,5,4,2,3,3,1,1,7,3,1,1,1
11605,2,0,1,4,2,2,3,0,3,5,3,2,2,3,2,2,3,0,1,5,2,0,3,0,2
11606,1,1,1,5,0,0,0,0,4,1,0,1,2,1,1,0,3,4,3,4,4,3,0,0,1
11607,0,0,0,3,1,0,1,1,1,0,2,1,1,2,3,2,1,1,0,0,1,1,1,0,0
11608,1,1,0,2,0,2,1,3,0,0,2,2,2,1,3,2,2,1,1,1,5,1,1,2,2
11609,0,0,2,1,0,1,2,4,2,3,4,1,3,2,1,0,4,2,2,1,2,3,2,1,0
11610,1,6,0,0,1,10,9,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2
11611,0,1,3,2,2,3,4,0,0,0,0,0,0,0,1,1,0,2,2,2,1,1,0,1,3
11612,0,0,2,4,4,1,2,3,0,3,5,0,2,2,0,1,0,0,1,1,1,1,2,0,0
11613,1,1,0,0,1,3,1,1,0,3,0,5,1,1,2,2,0,1,0,1,2,0,1,1,1
11614,2,5,1,0,2,0,3,3,0,0,1,2,0,3,0,2,0,1,1,2,3,2,2,1,0
11615,1,1,1,1,2,2,4,1,1,0,2,0,0,1,3,4,4,0,0,0,0,1,2,0,2
11616,3,0,3,1,0,3,1,0,2,4,0,1,4,4,3,6,2,2,1,0,4,3,4,0,5
11617,2,1,1,0,0,2,4,3,1,1,3,3,1,1,1,2,0,1,0,4,3,1,0,0,2
11618,0,0,0,1,1,1,2,0,3,1,1,0,1,1,1,0,1,0,0,0,1,0,0,2,4
11619,2,3,1,1,2,1,1,1,3,0,1,0,0,0,2,2,2,2,0,0,0,4,2,4,1
11620,1,2,3,4,5,0,1,3,1,1,4,1,1,2,1,2,1,3,4,2,3,1,8,1,0
11621,0,0,1,0,1,0,1,0,1,1,3,0,2,1,0,2,1,0,1,0,2,2,2,0,0
11622,1,2,0,0,1,2,6,1,4,0,0,1,1,1,2,1,3,0,0,0,1,3,1,0,9
11623,0,1,2,1,1,0,2,2,2,1,0,1,1,1,2,0,2,1,1,2,0,2,1,1,1
11624,0,3,2,2,3,1,0,4,2,1,5,1,1,1,3,4,1,4,4,3,3,2,4,4,0
11625,1,3,2,0,2,4,6,2,5,1,0,1,2,0,1,1,1,3,0,2,1,3,1,1,0
11626,3,3,4,0,2,5,2,1,0,2,1,0,0,3,4,2,2,3,0,1,2,2,1,0,4
11627,0,1,2,0,3,0,0,2,3,1,6,2,3,3,1,1,1,0,4,1,2,3,2,4,0
11628,2,4,1,1,0,4,8,2,3,0,1,2,4,0,1,0,2,3,0,2,0,2,1,3,2
11629,0,1,1,1,0,2,1,1,1,2,1,1,0,2,1,3,2,2,1,2,1,1,1,0,1
11630,2,0,2,0,4,2,2,1,1,0,0,0,0,0,2,0,1,1,0,0,1,0,1,2,1
11631,4,1,1,2,2,4,5,3,0,2,1,2,5,0,2,1,1,2,0,1,2,3,0,1,1
11632,2,0,2,1,0,3,7,0,9,0,0,0,0,0,1,0,5,0,1,0,0,1,0,0,4
11633,0,2,3,3,2,1,0,2,1,2,4,1,3,3,2,3,0,3,2,3,3,0,2,1,1
11634,0,2,1,1,2,0,2,1,0,2,0,2,0,3,1,0,1,1,2,0,0,0,4,1,0
11635,0,1,0,1,2,1,3,2,1,0,0,0,0,1,0,2,1,2,0,2,2,2,1,3,1
11636,1,1,1,1,3,6,4,1,2,1,1,1,0,3,1,0,2,0,3,0,1,3,3,0,2
11637,0,0,0,0,0,1,2,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5
11638,1,0,2,0,0,1,1,0,1,0,0,0,0,1,2,2,0,0,0,1,0,2,2,0,2
11639,3,0,5,1,0,3,4,1,1,3,1,2,2,4,2,4,0,0,1,4,4,1,2,4,1
11640,0,0,3,0,0,0,4,1,2,2,0,0,3,2,3,2,0,0,0,0,1,0,2,0,3
11641,2,2,1,1,2,1,3,5,1,1,0,1,3,1,1,1,2,2,0,3,1,0,0,0,1
11642,2,0,2,1,0,2,3,1,2,0,0,1,0,1,2,1,3,2,1,0,0,1,0,1,1
11643,3,1,2,0,1,0,2,1,1,0,0,2,4,3,3,0,3,2,0,1,1,2,0,0,5
11644,0,0,4,1,1,1,2,1,2,0,0,0,1,0,2,3,1,0,0,1,0,2,1,0,3
11645,0,0,1,0,2,0,1,2,0,1,0,1,0,1,0,2,1,0,1,1,0,0,1,0,0
11646,2,0,2,6,2,2,1,0,1,1,1,2,3,1,1,0,4,2,3,0,4,5,2,4,2
11647,1,1,0,0,0,0,3,0,1,0,3,3,1,3,0,0,0,1,1,1,1,0,0,3,0
11648,2,0,3,0,2,2,6,0,3,2,2,0,0,1,1,1,1,0,0,1,1,0,1,0,1
11649,1,1,4,1,1,1,0,1,0,2,1,1,0,2,2,0,0,0,3,1,6,0,1,0,0
11650,1,1,1,0,0,0,0,2,0,1,0,2,1,0,3,1,0,0,1,0,0,1,0,0,1
11651,2,3,0,2,0,1,2,0,1,1,1,1,1,2,2,1,2,1,1,1,1,0,0,1,0
11652,1,3,3,1,0,1,0,3,1,2,2,1,2,5,3,1,3,1,6,1,2,2,0,2,1
11653,5,0,2,0,2,1,2,3,4,6,1,1,6,5,1,6,4,4,4,0,0,4,1,2,5
11654,0,1,1,1,0,0,2,0,1,1,0,2,0,0,1,1,1,0,0,0,1,1,0,3,4
11655,3,2,0,3,1,0,2,1,0,2,3,1,2,3,2,0,0,2,4,1,4,1,1,2,1
11656,0,0,0,0,0,1,1,1,0,0,0,2,1,0,2,0,0,1,0,0,1,0,0,0,1
11657,0,1,0,3,0,3,2,2,0,4,4,3,2,1,2,0,2,3,4,5,1,0,1,2,0
11658,3,2,7,0,1,5,4,1,3,1,3,1,0,2,1,2,3,2,4,0,3,1,1,4,1
11659,1,4,1,1,0,4,5,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,2,2,1
11660,0,1,2,0,0,1,1,2,1,1,0,1,1,4,0,2,0,1,0,1,0,0,3,1,0
11661,1,1,1,1,2,0,2,2,0,5,0,0,1,2,0,2,2,0,2,1,1,1,1,1,2
11662,1,3,2,9,3,0,2,2,1,6,5,1,2,1,9,3,0,5,5,0,0,1,3,0,0
11663,3,2,1,1,1,1,4,0,0,2,2,2,4,2,4,2,3,3,2,1,1,0,3,1,1
11664,1,1,1,4,4,0,0,1,0,4,1,2,0,2,3,0,1,0,1,0,0,1,4,0,1
11665,3,0,1,5,1,2,1,0,1,7,3,0,3,2,1,2,2,2,3,0,4,2,1,3,0
11666,2,3,2,0,4,2,3,4,1,3,3,0,2,5,2,2,1,3,1,0,2,2,5,0,1
11667,2,2,1,2,2,1,1,1,2,2,1,0,1,1,2,5,1,6,1,0,4,1,4,1,0
11668,1,0,1,1,1,0,2,1,0,1,0,2,2,4,1,1,0,1,3,2,4,1,2,0,3
11669,0,0,4,2,0,2,3,2,0,1,0,3,3,1,2,1,3,0,3,2,0,2,2,0,2
11670,0,5,5,3,1,2,1,0,0,0,2,1,4,1,3,0,2,4,0,2,2,2,3,1,2
11671,3,2,1,6,3,2,4,2,0,2,2,0,1,1,2,1,4,6,2,3,2,3,6,0,1
11672,3,1,0,1,5,0,1,3,1,1,1,0,2,0,0,0,3,0,1,0,1,0,1,2,1
11673,1,0,1,1,0,3,4,0,0,1,0,1,0,0,2,0,0,2,0,0,0,1,0,1,1
11674,0,0,2,3,1,2,3,2,0,3,1,1,0,1,3,0,0,0,2,1,0,0,1,0,1
11675,2,2,3,1,2,2,2,2,0,0,2,4,1,2,0,3,2,0,4,0,1,2,2,1,3
11676,0,0,3,1,1,2,6,0,5,1,3,1,0,0,1,2,1,1,0,2,0,3,3,1,0
11677,0,1,2,1,0,0,0,0,1,1,1,2,0,0,4,0,0,2,0,0,0,2,1,0,2
11678,2,1,1,0,0,1,1,1,2,0,1,7,1,1,1,1,3,0,2,3,1,3,3,2,2
11679,0,4,2,0,1,0,1,0,0,0,0,0,2,1,1,0,2,0,0,1,0,3,0,0,1
11680,1,2,1,0,3,1,4,3,1,1,0,3,1,0,1,2,3,2,1,0,1,1,1,1,4
11681,0,0,1,1,3,0,1,5,1,0,2,0,3,4,1,4,5,1,3,0,3,0,1,1,0
11682,0,2,2,1,3,0,3,1,0,1,3,1,1,1,1,3,0,0,2,0,0,1,1,2,1
11683,2,0,2,1,2,0,1,0,1,4,0,0,2,1,2,0,1,1,1,0,1,1,0,0,0
11684,1,4,0,1,0,3,6,3,4,3,0,2,2,1,4,4,1,3,0,1,2,1,0,0,1
11685,0,1,0,3,0,0,0,1,2,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0
11686,2,0,1,0,2,2,3,0,4,4,0,0,0,1,1,3,2,4,0,2,0,2,0,1,2
11687,1,1,3,0,2,1,2,1,1,2,0,5,0,6,2,2,1,1,2,3,1,2,0,3,0
11688,0,2,2,0,0,2,2,0,1,0,0,1,1,0,4,1,2,0,1,3,0,1,1,1,5
11689,2,2,2,4,5,1,2,1,3,5,2,2,1,1,2,2,6,5,2,0,5,2,1,2,2
11690,1,1,3,0,2,3,5,0,5,2,0,0,4,1,2,2,8,1,2,1,4,1,1,0,2
11691,4,1,3,0,0,2,0,2,0,0,3,3,2,1,0,1,6,2,2,0,3,1,0,0,2
11692,0,3,3,2,2,1,2,3,2,2,1,3,1,2,2,3,3,0,0,3,3,2,1,2,2
11693,1,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,1,0
11694,1,3,4,0,0,1,0,1,1,2,2,2,1,0,0,1,4,1,0,4,1,2,0,3,1
11695,5,1,3,0,1,1,1,2,2,1,0,0,2,0,3,1,1,0,3,0,4,3,2,0,0
11696,4,1,3,3,4,3,3,2,1,2,4,2,4,4,2,1,3,2,4,1,2,3,2,2,2
11697,0,1,2,0,0,2,13,0,1,1,0,0,2,0,2,2,0,1,2,1,0,1,0,1,8
11698,2,1,1,2,2,5,9,0,3,0,1,0,1,3,1,2,3,2,3,0,3,1,2,1,5
11699,2,2,0,3,5,3,1,2,2,1,4,3,4,2,1,1,5,0,2,1,3,1,2,5,0
11700,6,2,3,1,0,1,3,4,4,1,0,1,2,1,2,1,2,0,1,2,0,0,1,3,0
11701,2,2,4,0,0,3,6,2,2,1,0,0,0,0,3,1,1,0,0,0,0,1,1,2,5
11702,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1
11703,0,1,1,1,0,0,0,2,0,1,3,3,0,1,0,0,1,3,1,1,5,0,2,1,0
11704,1,1,1,2,1,0,0,1,0,2,3,0,2,4,0,3,1,1,4,1,2,0,1,1,0
11705,1,1,1,0,2,0,1,0,0,0,2,0,1,2,2,0,0,0,0,0,1,0,2,0,2
11706,4,2,2,2,2,1,1,0,0,2,5,2,6,4,1,6,4,6,5,0,4,2,4,2,0
11707,1,1,1,2,1,1,2,2,4,1,0,1,1,1,0,2,1,0,1,1,0,2,3,1,1
11708,1,3,4,1,0,2,5,2,3,0,1,0,1,0,4,3,0,3,0,3,1,3,2,2,1
11709,1,0,1,0,0,0,1,0,3,1,0,0,1,1,1,2,2,0,1,1,0,1,1,2,4
11710,2,1,0,0,1,0,2,2,2,1,3,0,3,3,3,7,2,2,1,1,3,3,3,1,2
11711,1,1,2,0,1,1,3,3,1,1,0,1,1,0,0,1,1,0,1,0,2,0,0,0,0
11712,3,0,0,1,1,0,0,3,0,1,3,0,1,2,0,0,0,2,0,2,4,0,1,2,0
11713,0,0,1,1,0,0,3,1,0,1,1,4,1,2,2,4,1,1,2,2,0,1,1,2,2
11714,2,1,4,1,4,8,4,5,7,3,0,1,6,0,5,3,1,3,5,1,3,1,2,4,0
11715,0,0,3,0,0,3,8,0,6,0,0,0,0,1,2,1,8,0,0,0,1,1,0,1,5
11716,1,1,2,1,0,0,1,0,3,3,1,0,1,4,1,1,0,1,0,0,1,1,0,1,2
11717,5,1,3,3,1,3,3,1,4,1,0,3,1,2,2,0,3,2,1,2,0,1,0,1,1
11718,2,0,2,1,0,2,5,0,3,5,1,1,1,4,3,3,2,2,5,3,5,0,3,3,2
11719,1,1,3,3,0,0,4,1,0,3,6,4,1,1,0,1,0,3,3,2,0,0,1,1,0
11720,4,1,3,2,3,2,1,2,3,5,2,1,3,3,6,5,1,3,4,3,5,2,3,5,0
11721,1,0,3,1,1,1,0,3,1,0,0,0,1,1,3,0,1,2,2,1,2,1,3,3,3
11722,2,1,4,0,7,1,3,1,11,10,1,0,6,1,2,2,10,1,3,2,13,3,4,1,2
11723,3,2,1,3,3,1,2,2,1,1,5,0,0,3,1,3,0,2,3,1,0,1,3,2,0
11724,2,2,1,2,1,2,5,2,2,0,0,2,1,0,0,1,1,1,0,1,1,2,0,0,8
11725,3,1,0,1,2,2,0,0,0,4,0,2,1,1,2,1,1,1,0,1,0,1,0,3,0
11726,0,0,2,0,0,1,2,3,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0
11727,3,2,2,0,2,0,4,2,4,1,0,0,1,3,1,1,4,3,3,1,4,1,1,1,9
11728,2,0,3,2,1,0,0,1,1,1,1,3,0,2,2,0,2,0,1,0,0,1,2,0,4
11729,1,1,1,0,0,3,0,0,1,1,2,3,1,2,1,0,1,1,0,3,1,2,0,1,2
11730,3,0,1,1,1,1,3,1,0,0,1,0,1,1,2,0,1,2,1,1,3,1,0,0,3
11731,3,4,1,2,2,0,1,3,0,0,0,6,0,0,4,1,0,1,0,3,1,1,0,3,0
11732,2,0,6,5,1,2,1,2,2,4,5,0,1,1,3,4,4,5,3,2,4,0,4,2,0
11733,0,1,1,0,1,3,2,1,1,0,0,1,2,0,0,1,4,0,1,1,4,1,3,0,2
11734,1,1,3,3,0,0,2,1,1,1,1,3,1,1,3,1,1,0,2,1,0,0,0,2,1
11735,0,3,3,0,0,2,7,0,3,1,0,1,1,2,0,4,1,3,3,0,0,2,0,2,5
11736,0,4,1,1,0,5,5,2,1,0,0,2,1,3,1,3,0,2,0,2,1,0,5,2,1
11737,1,1,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,0,2
11738,0,0,1,2,2,0,1,3,0,0,3,2,0,1,2,1,0,3,1,3,2,1,2,0,0
11739,4,0,2,0,1,0,1,0,0,0,1,0,2,1,1,2,2,4,1,1,2,1,1,3,1
11740,1,0,1,5,1,0,4,1,2,1,1,4,1,3,2,4,2,2,0,0,3,1,3,2,1
11741,1,1,1,2,1,2,3,1,0,3,0,1,2,1,3,1,2,1,0,3,1,2,2,0,2
11742,2,0,1,1,0,3,4,3,0,0,0,2,1,2,1,0,0,1,2,2,2,1,1,0,2
11743,2,0,1,0,0,0,1,0,0,2,0,2,1,3,0,0,0,0,1,0,1,3,0,0,1
11744,3,0,2,1,1,3,2,3,2,3,4,0,2,2,1,1,3,1,3,3,4,1,1,3,1
11745,0,2,1,2,0,2,1,2,2,0,0,1,0,0,1,0,0,0,2,0,2,2,3,2,2
11746,1,2,3,0,2,7,7,2,4,5,2,0,2,2,2,3,1,2,2,1,1,4,0,0,4
11747,2,3,1,4,0,0,1,2,2,1,4,1,3,2,2,0,1,2,3,1,5,2,2,0,4
11748,2,0,1,1,3,0,0,3,3,3,3,1,1,4,1,3,2,4,1,1,3,1,2,1,0
11749,0,1,1,3,2,0,0,0,0,1,0,3,1,3,5,0,1,1,2,4,1,3,0,1,1
11750,0,3,5,1,2,3,2,1,2,2,1,0,0,0,2,1,3,3,3,4,3,2,0,3,3
11751,2,1,3,1,0,1,0,3,0,3,0,2,1,1,2,0,1,1,1,1,3,4,1,1,1
11752,0,1,7,1,4,2,6,1,3,0,1,0,4,2,1,0,0,1,0,0,1,5,1,2,0
11753,4,0,1,3,2,1,2,5,0,1,1,0,2,1,4,0,4,1,1,0,3,2,2,1,2
11754,3,1,4,1,0,1,0,0,2,0,0,0,0,0,3,2,0,2,2,1,2,2,0,0,0
11755,2,1,1,0,0,1,0,0,0,1,0,0,2,1,1,0,0,0,0,2,0,0,0,1,4
11756,1,2,5,1,2,0,2,1,1,0,2,0,3,4,3,2,0,0,1,1,4,1,0,1,4
11757,0,1,3,0,2,1,6,2,2,0,2,0,4,0,2,2,3,3,1,1,1,2,0,2,2
11758,1,0,1,1,2,3,10,0,4,0,1,1,0,0,1,0,1,1,0,0,0,2,1,0,7
11759,5,2,3,1,1,2,1,0,1,1,2,1,1,1,1,1,0,0,2,1,2,1,0,0,0
11760,1,2,1,1,2,3,4,1,1,0,0,2,2,2,0,1,0,5,0,2,1,4,0,1,3
11761,0,2,1,2,0,0,3,6,1,1,0,1,3,2,5,2,0,3,2,3,2,2,1,3,0
11762,0,2,8,2,0,2,10,0,4,0,2,6,4,2,2,3,4,2,3,0,2,3,2,0,0
11763,2,0,3,4,2,0,1,1,2,5,2,2,5,2,4,9,3,2,5,3,4,2,2,4,1
11764,1,0,4,0,3,0,3,4,5,5,2,0,2,0,1,2,1,0,3,1,2,2,1,0,2
11765,1,1,0,0,0,0,0,0,0,1,5,0,1,2,1,1,1,3,0,1,0,0,4,4,0
11766,2,1,2,0,3,1,1,1,1,2,3,2,2,3,1,2,3,4,0,1,4,1,3,4,0
11767,4,1,2,2,2,3,2,2,2,1,0,2,4,1,1,3,2,1,2,2,4,0,3,2,0
11768,2,3,2,0,1,0,0,1,0,0,0,3,0,1,1,0,1,1,1,3,1,3,0,2,0
11769,2,1,4,0,3,1,0,3,2,3,1,0,3,1,4,3,4,1,4,1,4,3,6,2,0
11770,3,0,3,2,3,4,2,1,0,3,2,0,3,3,2,2,2,1,3,1,3,4,1,0,1
11771,1,2,3,2,4,0,0,0,0,0,1,1,1,3,4,2,0,1,2,1,5,1,1,0,2
11772,2,0,0,1,1,0,0,2,0,2,0,0,2,1,0,0,1,1,1,0,0,0,1,3,0
11773,0,1,2,0,0,3,4,1,0,2,1,0,0,1,2,1,0,2,1,1,1,0,0,1,3
11774,1,2,2,0,1,3,3,0,2,2,1,2,2,3,4,2,4,1,2,1,1,4,1,0,3
11775,4,0,1,4,7,2,1,0,5,4,2,1,8,2,2,3,8,7,6,1,3,0,1,0,1
11776,4,1,2,1,4,3,3,5,1,4,2,0,3,2,1,5,6,2,5,0,7,5,2,2,2
11777,0,1,1,0,0,2,1,0,0,0,0,1,1,4,2,0,0,2,1,2,1,0,3,2,1
11778,1,0,3,1,2,1,2,2,2,2,1,1,4,1,4,0,0,1,0,1,3,2,1,2,1
11779,0,1,0,1,0,0,2,1,0,1,2,4,1,1,1,2,1,2,3,2,0,0,0,0,1
11780,3,1,2,1,1,3,7,1,3,5,2,1,2,4,3,6,3,3,1,4,3,2,1,1,2
11781,0,1,1,2,0,0,1,1,2,0,0,2,0,0,0,0,2,1,0,2,0,2,1,5,1
11782,0,0,0,1,0,1,2,0,1,0,1,2,3,0,0,1,2,1,0,2,0,2,3,0,1
11783,2,1,8,0,1,9,7,2,7,2,4,0,2,4,2,3,9,2,3,0,5,1,3,0,2
11784,1,1,3,0,4,0,0,0,1,2,0,2,1,4,0,0,0,2,2,1,0,1,1,2,1
11785,1,0,2,4,3,1,0,3,0,5,7,0,1,4,2,5,0,3,7,1,4,2,1,0,0
